country_id,indicator_id,Year,Value,Gender
35,1,1964,49503663836,
35,1,1965,54649410479,
35,1,1966,61252415405,
35,1,1967,65856924424,
35,1,1968,72048833006,
35,1,1969,79405011125,
35,1,1970,88192257632,
35,1,1971,99606454744,
35,1,1972,1.13E+11,
35,1,1973,1.32E+11,
35,1,1974,1.61E+11,
35,1,1975,1.74E+11,
35,1,1976,2.07E+11,
35,1,1977,2.12E+11,
35,1,1978,2.19E+11,
35,1,1979,2.44E+11,
35,1,1980,2.75E+11,
35,1,1981,3.07E+11,
35,1,1982,3.15E+11,
35,1,1983,3.42E+11,
35,1,1984,3.57E+11,
35,1,1985,3.66E+11,
35,1,1986,3.79E+11,
35,1,1987,4.33E+11,
35,1,1988,5.09E+11,
35,1,1989,5.67E+11,
35,1,1990,5.96E+11,
35,1,1991,6.13E+11,
35,1,1992,5.94E+11,
35,1,1993,5.79E+11,
35,1,1994,5.80E+11,
35,1,1995,6.06E+11,
35,1,1996,6.31E+11,
35,1,1997,6.55E+11,
35,1,1998,6.34E+11,
35,1,1999,6.78E+11,
35,1,2000,7.45E+11,
35,1,2001,7.39E+11,
35,1,2002,7.61E+11,
35,1,2003,8.96E+11,
35,1,2004,1.03E+12,
35,1,2005,1.17E+12,
35,1,2006,1.32E+12,
35,1,2007,1.47E+12,
35,1,2008,1.55E+12,
35,1,2009,1.37E+12,
35,1,2010,1.62E+12,
35,1,2011,1.79E+12,
35,1,2012,1.83E+12,
35,1,2013,1.85E+12,
35,1,2014,1.81E+12,
35,1,2015,1.56E+12,
35,1,2016,1.53E+12,
35,1,2017,1.65E+12,
35,1,2018,1.73E+12,
35,1,2019,1.74E+12,
35,1,2020,1.66E+12,
35,1,2021,2.01E+12,
35,1,2022,2.16E+12,
35,1,2023,2.14E+12,
35,2,1990,44.12223567,Female
35,2,1991,44.43091545,Female
35,2,1992,44.6013123,Female
35,2,1993,44.7332496,Female
35,2,1994,44.75510055,Female
35,2,1995,44.97080836,Female
35,2,1996,45.06515307,Female
35,2,1997,45.1658501,Female
35,2,1998,45.44535991,Female
35,2,1999,45.56462088,Female
35,2,2000,45.74764456,Female
35,2,2001,45.8707619,Female
35,2,2002,46.08241528,Female
35,2,2003,46.34359729,Female
35,2,2004,46.46097353,Female
35,2,2005,46.44607132,Female
35,2,2006,46.5821618,Female
35,2,2007,46.76907682,Female
35,2,2008,46.75951163,Female
35,2,2009,46.96959037,Female
35,2,2010,47.10252095,Female
35,2,2011,47.01316232,Female
35,2,2012,47.07448413,Female
35,2,2013,47.11986649,Female
35,2,2014,46.99793532,Female
35,2,2015,46.90061061,Female
35,2,2016,46.99855878,Female
35,2,2017,47.02178576,Female
35,2,2018,47.08825904,Female
35,2,2019,47.09777934,Female
35,2,2020,46.8637988,Female
35,2,2021,47.04851342,Female
35,2,2022,47.34712423,Female
35,2,2023,47.33987388,Female
35,2,2024,47.34652301,Female
35,3,1991,9.687,Female
35,3,1992,10.189,Female
35,3,1993,10.674,Female
35,3,1994,9.793,Female
35,3,1995,9.113,Female
35,3,1996,9.287,Female
35,3,1997,8.917,Female
35,3,1998,7.986,Female
35,3,1999,7.292,Female
35,3,2000,6.695,Female
35,3,2001,6.855,Female
35,3,2002,7.123,Female
35,3,2003,7.157,Female
35,3,2004,6.852,Female
35,3,2005,6.464,Female
35,3,2006,6.201,Female
35,3,2007,5.789,Female
35,3,2008,5.768,Female
35,3,2009,7.16,Female
35,3,2010,7.354,Female
35,3,2011,7.173,Female
35,3,2012,6.95,Female
35,3,2013,6.682,Female
35,3,2014,6.502,Female
35,3,2015,6.305,Female
35,3,2016,6.275,Female
35,3,2017,5.927,Female
35,3,2018,5.527,Female
35,3,2019,5.263,Female
35,3,2020,9.521,Female
35,3,2021,7.339,Female
35,3,2022,5.137,Female
35,3,2023,5.259,Female
35,3,2024,6.273,Female
35,4,1991,10.819,Male
35,4,1992,12.009,Male
35,4,1993,11.946,Male
35,4,1994,10.883,Male
35,4,1995,9.796,Male
35,4,1996,9.893,Male
35,4,1997,9.251,Male
35,4,1998,8.522,Male
35,4,1999,7.826,Male
35,4,2000,6.942,Male
35,4,2001,7.527,Male
35,4,2002,8.128,Male
35,4,2003,7.934,Male
35,4,2004,7.474,Male
35,4,2005,7.013,Male
35,4,2006,6.73,Male
35,4,2007,6.478,Male
35,4,2008,6.737,Male
35,4,2009,9.611,Male
35,4,2010,8.912,Male
35,4,2011,8.049,Male
35,4,2012,7.785,Male
35,4,2013,7.554,Male
35,4,2014,7.485,Male
35,4,2015,7.51,Male
35,4,2016,7.715,Male
35,4,2017,6.869,Male
35,4,2018,6.112,Male
35,4,2019,6.07,Male
35,4,2020,9.777,Male
35,4,2021,7.694,Male
35,4,2022,5.407,Male
35,4,2023,5.556,Male
35,4,2024,6.609,Male
35,5,1960,17909356,
35,5,1961,18271000,
35,5,1962,18614000,
35,5,1963,18964000,
35,5,1964,19325000,
35,5,1965,19678000,
35,5,1966,20048000,
35,5,1967,20412000,
35,5,1968,20744000,
35,5,1969,21028000,
35,5,1970,21324000,
35,5,1971,21962032,
35,5,1972,22218463,
35,5,1973,22491777,
35,5,1974,22807969,
35,5,1975,23143275,
35,5,1976,23449808,
35,5,1977,23725843,
35,5,1978,23963203,
35,5,1979,24201544,
35,5,1980,24515667,
35,5,1981,24819915,
35,5,1982,25116942,
35,5,1983,25366451,
35,5,1984,25607053,
35,5,1985,25842116,
35,5,1986,26100278,
35,5,1987,26446601,
35,5,1988,26791747,
35,5,1989,27276781,
35,5,1990,27691138,
35,5,1991,28037420,
35,5,1992,28371264,
35,5,1993,28684764,
35,5,1994,29000663,
35,5,1995,29302311,
35,5,1996,29610218,
35,5,1997,29905948,
35,5,1998,30155173,
35,5,1999,30401286,
35,5,2000,30685730,
35,5,2001,31020855,
35,5,2002,31359199,
35,5,2003,31642461,
35,5,2004,31938807,
35,5,2005,32242732,
35,5,2006,32571193,
35,5,2007,32888886,
35,5,2008,33247298,
35,5,2009,33630069,
35,5,2010,34005902,
35,5,2011,34339221,
35,5,2012,34713395,
35,5,2013,35080992,
35,5,2014,35434066,
35,5,2015,35704498,
35,5,2016,36110803,
35,5,2017,36545075,
35,5,2018,37072620,
35,5,2019,37618495,
35,5,2020,38028638,
35,5,2021,38239864,
35,5,2022,38939056,
35,5,2023,40097761,
35,6,1990,14657129,
35,6,1991,14723928,
35,6,1992,14690496,
35,6,1993,14776360,
35,6,1994,14916387,
35,6,1995,15019710,
35,6,1996,15170582,
35,6,1997,15409638,
35,6,1998,15645133,
35,6,1999,15924535,
35,6,2000,16186923,
35,6,2001,16454900,
35,6,2002,16941931,
35,6,2003,17341662,
35,6,2004,17554856,
35,6,2005,17706025,
35,6,2006,17980503,
35,6,2007,18289463,
35,6,2008,18579576,
35,6,2009,18747581,
35,6,2010,18934218,
35,6,2011,19112505,
35,6,2012,19332146,
35,6,2013,19544962,
35,6,2014,19594831,
35,6,2015,19705946,
35,6,2016,19857477,
35,6,2017,20155417,
35,6,2018,20391340,
35,6,2019,20799435,
35,6,2020,20505333,
35,6,2021,21005652,
35,6,2022,21456376,
35,6,2023,22197237,
35,6,2024,22426179,
35,7,1960,1.358695652,
35,7,1961,1.018766756,
35,7,1962,1.061571125,
35,7,1963,1.628151261,
35,7,1964,1.912144703,
35,7,1965,2.332657201,
35,7,1966,3.815659068,
35,7,1967,3.579952267,
35,7,1968,4.055299539,
35,7,1969,4.561558902,
35,7,1970,3.346039814,
35,7,1971,2.704918033,
35,7,1972,4.988028731,
35,7,1973,7.487647282,
35,7,1974,10.99717115,
35,7,1975,10.6721886,
35,7,1976,7.54173863,
35,7,1977,7.976445396,
35,7,1978,8.973723352,
35,7,1979,9.144676979,
35,7,1980,10.12922051,
35,7,1981,12.47161241,
35,7,1982,10.7689719,
35,7,1983,5.86358803,
35,7,1984,4.304778304,
35,7,1985,3.962030541,
35,7,1986,4.194786291,
35,7,1987,4.356108712,
35,7,1988,4.028234149,
35,7,1989,4.9836219,
35,7,1990,4.780476933,
35,7,1991,5.625864086,
35,7,1992,1.490132904,
35,7,1993,1.865079365,
35,7,1994,0.165562914,
35,7,1995,2.148760331,
35,7,1996,1.570531125,
35,7,1997,1.621216381,
35,7,1998,0.995942457,
35,7,1999,1.734842951,
35,7,2000,2.719439957,
35,7,2001,2.52512014,
35,7,2002,2.258394409,
35,7,2003,2.758563214,
35,7,2004,1.857258719,
35,7,2005,2.213552034,
35,7,2006,2.002025395,
35,7,2007,2.138383993,
35,7,2008,2.370270674,
35,7,2009,0.299466803,
35,7,2010,1.776871541,
35,7,2011,2.912135089,
35,7,2012,1.515678231,
35,7,2013,0.938291898,
35,7,2014,1.906635907,
35,7,2015,1.125241361,
35,7,2016,1.428759547,
35,7,2017,1.596884129,
35,7,2018,2.268225672,
35,7,2019,1.949269024,
35,7,2020,0.716999632,
35,7,2021,3.395193185,
35,7,2022,6.802801153,
35,7,2023,3.879001598,
35,7,2024,2.381583833,
35,8,1995,9.48900032,
35,8,1996,9.619999886,
35,8,1997,9.100999832,
35,8,1998,8.277999878,
35,8,1999,7.583000183,
35,8,2000,6.828999996,
35,8,2001,7.218999863,
35,8,2002,7.664999962,
35,8,2003,7.573999882,
35,8,2004,7.184999943,
35,8,2005,6.757999897,
35,8,2006,6.320000172,
35,8,2007,6.035999775,
35,8,2008,6.137000084,
35,8,2009,8.343999863,
35,8,2010,8.055999756,
35,8,2011,7.511000156,
35,8,2012,7.291999817,
35,8,2013,7.073999882,
35,8,2014,6.914000034,
35,8,2015,6.906000137,
35,8,2016,6.999000072,
35,8,2017,6.340000153,
35,8,2018,5.830999851,
35,8,2019,5.56400013,
36,1,2006,4200288241,
36,1,2007,4466278065,
36,1,2008,4585949024,
36,1,2009,4281714567,
36,1,2010,4156841107,
36,1,2011,4186073104,
36,1,2012,4291004524,
36,1,2013,4405796023,
36,1,2014,4562853611,
36,1,2015,4708167233,
36,1,2016,4909322237,
36,1,2017,5166281305,
36,1,2018,5530178441,
36,1,2019,5941896608,
36,1,2020,5655358021,
36,1,2021,6060026520,
36,1,2022,6600843963,
36,1,2023,7139428558,
36,5,1960,8428,
36,5,1961,8601,
36,5,1962,8781,
36,5,1963,8970,
36,5,1964,9166,
36,5,1965,9361,
36,5,1966,9560,
36,5,1967,9769,
36,5,1968,9971,
36,5,1969,10165,
36,5,1970,10517,
36,5,1971,11098,
36,5,1972,11764,
36,5,1973,12438,
36,5,1974,13114,
36,5,1975,13788,
36,5,1976,14454,
36,5,1977,15105,
36,5,1978,15727,
36,5,1979,16351,
36,5,1980,17079,
36,5,1981,17905,
36,5,1982,18750,
36,5,1983,19598,
36,5,1984,20454,
36,5,1985,21324,
36,5,1986,22197,
36,5,1987,23073,
36,5,1988,23951,
36,5,1989,24874,
36,5,1990,25999,
36,5,1991,27294,
36,5,1992,28621,
36,5,1993,29976,
36,5,1994,31352,
36,5,1995,32743,
36,5,1996,34143,
36,5,1997,35543,
36,5,1998,36922,
36,5,1999,38284,
36,5,2000,39674,
36,5,2001,41089,
36,5,2002,42514,
36,5,2003,43934,
36,5,2004,45352,
36,5,2005,46788,
36,5,2006,48232,
36,5,2007,49687,
36,5,2008,51151,
36,5,2009,52618,
36,5,2010,54099,
36,5,2011,55606,
36,5,2012,57136,
36,5,2013,58655,
36,5,2014,60160,
36,5,2015,61642,
36,5,2016,63100,
36,5,2017,64535,
36,5,2018,65941,
36,5,2019,67327,
36,5,2020,68684,
36,5,2021,70108,
36,5,2022,71591,
36,5,2023,73038,
36,7,2010,0.276140862,
36,7,2011,1.325435758,
36,7,2012,1.188948452,
36,7,2013,2.160611468,
36,7,2014,1.273979115,
36,7,2015,-2.347527702,
36,7,2016,-0.625258359,
37,1,1960,112155598.5,
37,1,1961,123134583.5,
37,1,1962,124482773.8,
37,1,1963,129379123.8,
37,1,1964,142025078.7,
37,1,1965,150574795.4,
37,1,1966,157930018.1,
37,1,1967,163820513.6,
37,1,1968,191767441.6,
37,1,1969,188039210.1,
37,1,1970,189106529.2,
37,1,1971,201450799.8,
37,1,1972,230317883.4,
37,1,1973,271183082,
37,1,1974,281398705.6,
37,1,1975,378660016.3,
37,1,1976,451152461.3,
37,1,1977,507298147.5,
37,1,1978,610578632,
37,1,1979,700764747.8,
37,1,1980,797048198.5,
37,1,1981,694803622.9,
37,1,1982,748312390.8,
37,1,1983,658679332.7,
37,1,1984,637820670.3,
37,1,1985,864849836.3,
37,1,1986,1122265013,
37,1,1987,1200991978,
37,1,1988,1264899288,
37,1,1989,1233930281,
37,1,1990,1440711459,
37,1,1991,1377374987,
37,1,1992,1411917553,
37,1,1993,1278781262,
37,1,1994,851174356.8,
37,1,1995,1115389674,
37,1,1996,1007791127,
37,1,1997,937741513,
37,1,1998,967338389.7,
37,1,1999,999477510.7,
37,1,2000,916777282.7,
37,1,2001,932648604.8,
37,1,2002,996068144.9,
37,1,2003,1142315523,
37,1,2004,1272360517,
37,1,2005,1337894379,
37,1,2006,1461859762,
37,1,2007,1699811295,
37,1,2008,1993407888,
37,1,2009,2067381665,
37,1,2010,2142591540,
37,1,2011,2437982705,
37,1,2012,2510126512,
37,1,2013,1691544110,
37,1,2014,1894813389,
37,1,2015,1695825714,
37,1,2016,1825018145,
37,1,2017,2072349973,
37,1,2018,2220979146,
37,1,2019,2221301351,
37,1,2020,2326720900,
37,1,2021,2516498412,
37,1,2022,2382618615,
37,1,2023,2555492085,
37,2,1990,44.95392802,Female
37,2,1991,44.88695305,Female
37,2,1992,44.84270632,Female
37,2,1993,44.82317078,Female
37,2,1994,44.82877717,Female
37,2,1995,44.84767546,Female
37,2,1996,44.87945438,Female
37,2,1997,44.92348543,Female
37,2,1998,44.97805024,Female
37,2,1999,45.0393736,Female
37,2,2000,45.10437907,Female
37,2,2001,45.17383855,Female
37,2,2002,45.25490561,Female
37,2,2003,45.31412071,Female
37,2,2004,45.34466522,Female
37,2,2005,45.37366569,Female
37,2,2006,45.36783186,Female
37,2,2007,45.33948291,Female
37,2,2008,45.32240314,Female
37,2,2009,46.16190164,Female
37,2,2010,47.04930129,Female
37,2,2011,46.98363428,Female
37,2,2012,46.83565741,Female
37,2,2013,46.70393661,Female
37,2,2014,46.69182615,Female
37,2,2015,46.72320736,Female
37,2,2016,46.7192767,Female
37,2,2017,46.78780287,Female
37,2,2018,46.84860019,Female
37,2,2019,47.11854682,Female
37,2,2020,47.37157381,Female
37,2,2021,47.59901281,Female
37,2,2022,48.24542859,Female
37,2,2023,48.79753005,Female
37,2,2024,48.59624502,Female
37,3,1991,5.885,Female
37,3,1992,6.014,Female
37,3,1993,6.069,Female
37,3,1994,6.117,Female
37,3,1995,6.089,Female
37,3,1996,6.089,Female
37,3,1997,6.06,Female
37,3,1998,6.04,Female
37,3,1999,6.028,Female
37,3,2000,5.964,Female
37,3,2001,6.142,Female
37,3,2002,6.207,Female
37,3,2003,6.263,Female
37,3,2004,6.188,Female
37,3,2005,6.189,Female
37,3,2006,6.112,Female
37,3,2007,6.063,Female
37,3,2008,6.008,Female
37,3,2009,6.075,Female
37,3,2010,6.185,Female
37,3,2011,6.17,Female
37,3,2012,6.113,Female
37,3,2013,6.06,Female
37,3,2014,6.095,Female
37,3,2015,6.212,Female
37,3,2016,6.186,Female
37,3,2017,6.161,Female
37,3,2018,6.108,Female
37,3,2019,6.226,Female
37,3,2020,6.808,Female
37,3,2021,7.074,Female
37,3,2022,6.649,Female
37,3,2023,6.585,Female
37,3,2024,6.606,Female
37,4,1991,4.885,Male
37,4,1992,5.001,Male
37,4,1993,5.075,Male
37,4,1994,5.09,Male
37,4,1995,5.04,Male
37,4,1996,4.998,Male
37,4,1997,4.951,Male
37,4,1998,4.915,Male
37,4,1999,4.905,Male
37,4,2000,4.867,Male
37,4,2001,4.798,Male
37,4,2002,4.8,Male
37,4,2003,4.745,Male
37,4,2004,4.659,Male
37,4,2005,4.587,Male
37,4,2006,4.507,Male
37,4,2007,4.467,Male
37,4,2008,4.42,Male
37,4,2009,4.454,Male
37,4,2010,4.496,Male
37,4,2011,4.493,Male
37,4,2012,4.476,Male
37,4,2013,4.526,Male
37,4,2014,4.652,Male
37,4,2015,4.832,Male
37,4,2016,4.882,Male
37,4,2017,4.982,Male
37,4,2018,4.996,Male
37,4,2019,5.055,Male
37,4,2020,5.646,Male
37,4,2021,5.741,Male
37,4,2022,5.309,Male
37,4,2023,5.203,Male
37,4,2024,5.231,Male
37,5,1960,1702346,
37,5,1961,1734580,
37,5,1962,1768115,
37,5,1963,1803063,
37,5,1964,1839583,
37,5,1965,1877854,
37,5,1966,1918082,
37,5,1967,1960444,
37,5,1968,2005100,
37,5,1969,2051515,
37,5,1970,2097505,
37,5,1971,2141450,
37,5,1972,2183769,
37,5,1973,2226008,
37,5,1974,2269338,
37,5,1975,2313916,
37,5,1976,2348566,
37,5,1977,2372930,
37,5,1978,2397961,
37,5,1979,2423794,
37,5,1980,2450535,
37,5,1981,2478402,
37,5,1982,2507375,
37,5,1983,2537399,
37,5,1984,2568610,
37,5,1985,2600932,
37,5,1986,2634258,
37,5,1987,2669155,
37,5,1988,2713965,
37,5,1989,2783970,
37,5,1990,2871910,
37,5,1991,2963191,
37,5,1992,3058831,
37,5,1993,3157839,
37,5,1994,3257954,
37,5,1995,3348052,
37,5,1996,3435965,
37,5,1997,3531700,
37,5,1998,3628827,
37,5,1999,3729450,
37,5,2000,3833416,
37,5,2001,3919487,
37,5,2002,4006077,
37,5,2003,4103086,
37,5,2004,4192826,
37,5,2005,4288810,
37,5,2006,4377579,
37,5,2007,4462770,
37,5,2008,4558984,
37,5,2009,4529047,
37,5,2010,4492995,
37,5,2011,4565021,
37,5,2012,4610848,
37,5,2013,4642419,
37,5,2014,4623182,
37,5,2015,4629320,
37,5,2016,4713663,
37,5,2017,4793511,
37,5,2018,4878657,
37,5,2019,4944703,
37,5,2020,5026628,
37,5,2021,5112100,
37,5,2022,5098039,
37,5,2023,5152421,
37,6,1990,1153521,
37,6,1991,1183756,
37,6,1992,1217150,
37,6,1993,1253441,
37,6,1994,1291329,
37,6,1995,1324606,
37,6,1996,1357287,
37,6,1997,1394963,
37,6,1998,1434184,
37,6,1999,1475862,
37,6,2000,1519797,
37,6,2001,1554776,
37,6,2002,1591138,
37,6,2003,1633162,
37,6,2004,1670331,
37,6,2005,1710058,
37,6,2006,1743881,
37,6,2007,1774213,
37,6,2008,1810032,
37,6,2009,1791421,
37,6,2010,1768615,
37,6,2011,1787333,
37,6,2012,1789171,
37,6,2013,1783385,
37,6,2014,1752553,
37,6,2015,1739750,
37,6,2016,1771652,
37,6,2017,1800948,
37,6,2018,1832281,
37,6,2019,1857882,
37,6,2020,1874715,
37,6,2021,1900739,
37,6,2022,1906249,
37,6,2023,1927491,
37,6,2024,2000171,
37,7,1981,-0.033333333,
37,7,1982,13.2960987,
37,7,1983,14.61261129,
37,7,1984,2.542209668,
37,7,1985,10.42384023,
37,7,1986,2.245152512,
37,7,1987,-6.986802706,
37,7,1988,-3.964468821,
37,7,1989,0.689055807,
37,7,1990,-0.012330456,
37,7,1991,-2.762362807,
37,7,1992,-1.033608117,
37,7,1993,-2.915358493,
37,7,1994,24.57101373,
37,7,1995,19.18940397,
37,7,1996,3.724941103,
37,7,1997,1.611313478,
37,7,1998,-1.885200962,
37,7,1999,-1.414202201,
37,7,2000,3.203400916,
37,7,2001,3.834860602,
37,7,2002,2.331817035,
37,7,2003,4.134709052,
37,7,2004,-2.066406011,
37,7,2005,2.883520734,
37,7,2006,6.695264658,
37,7,2007,0.959917619,
37,7,2008,9.258950994,
37,7,2009,3.521262272,
37,7,2010,1.4910237,
37,7,2011,1.194475724,
37,7,2012,5.478295943,
37,7,2013,6.98879342,
37,7,2014,14.89868418,
37,7,2015,1.402970171,
37,7,2016,4.945432761,
37,7,2017,4.180723319,
37,7,2018,1.61215687,
37,7,2019,2.685373553,
37,7,2020,1.710156595,
37,7,2021,4.259364175,
37,7,2022,5.583167352,
37,7,2023,2.979138526,
37,8,1995,3.931999922,
37,8,1996,3.944999933,
37,8,1997,3.931999922,
37,8,1998,3.927000046,
37,8,1999,3.97300005,
37,8,2000,3.953000069,
37,8,2001,3.950000048,
37,8,2002,4.000999928,
37,8,2003,4.006000042,
37,8,2004,3.957000017,
37,8,2005,3.895999908,
37,8,2006,3.769000053,
37,8,2007,3.661000013,
37,8,2008,3.625,
37,8,2009,3.867000103,
37,8,2010,3.927000046,
37,8,2011,3.928999901,
37,8,2012,3.940000057,
37,8,2013,3.95600009,
37,8,2014,3.90199995,
37,8,2015,3.864000082,
37,8,2016,3.819000006,
37,8,2017,3.74000001,
37,8,2018,3.664000034,
37,8,2019,3.680000067,
38,1,1960,313582728.1,
38,1,1961,333975336.1,
38,1,1962,357635713.4,
38,1,1963,371767002.2,
38,1,1964,392247517.7,
38,1,1965,416926303.3,
38,1,1966,432794921.7,
38,1,1967,449826322.6,
38,1,1968,453980096.2,
38,1,1969,471635621.6,
38,1,1970,469266736.7,
38,1,1971,501866730.1,
38,1,1972,585427546.8,
38,1,1973,647199483,
38,1,1974,652532795.1,
38,1,1975,864602104.7,
38,1,1976,866044962,
38,1,1977,935360464.7,
38,1,1978,1113920124,
38,1,1979,1004316496,
38,1,1980,1033002404,
38,1,1981,876937558.3,
38,1,1982,834369859.7,
38,1,1983,832415806,
38,1,1984,919103734.9,
38,1,1985,1033069709,
38,1,1986,1067828246,
38,1,1987,1163426852,
38,1,1988,1482597298,
38,1,1989,1433686312,
38,1,1990,1738605558,
38,1,1991,1877137982,
38,1,1992,1881847670,
38,1,1993,1463251164,
38,1,1994,1179837963,
38,1,1995,1445919895,
38,1,1996,1607345356,
38,1,1997,1544689577,
38,1,1998,1744794531,
38,1,1999,1534673583,
38,1,2000,1388506772,
38,1,2001,1710843377,
38,1,2002,1997005709,
38,1,2003,2742815072,
38,1,2004,4422855661,
38,1,2005,6649307524,
38,1,2006,7428701454,
38,1,2007,8650137743,
38,1,2008,10393833765,
38,1,2009,9290728319,
38,1,2010,10668103554,
38,1,2011,12172308851,
38,1,2012,12367362757,
38,1,2013,12953534866,
38,1,2014,13940767219,
38,1,2015,10950392257,
38,1,2016,10097778098,
38,1,2017,10000394381,
38,1,2018,11239167898,
38,1,2019,11314951092,
38,1,2020,10715396042,
38,1,2021,11779981333,
38,1,2022,12396807588,
38,1,2023,13149325362,
38,2,1990,46.32452524,Female
38,2,1991,46.32430308,Female
38,2,1992,46.31869059,Female
38,2,1993,46.06892739,Female
38,2,1994,45.9122971,Female
38,2,1995,45.68587432,Female
38,2,1996,45.46399427,Female
38,2,1997,45.27315426,Female
38,2,1998,45.07539948,Female
38,2,1999,44.86745478,Female
38,2,2000,44.66123762,Female
38,2,2001,44.45288542,Female
38,2,2002,44.23768991,Female
38,2,2003,44.00887493,Female
38,2,2004,43.77194047,Female
38,2,2005,43.54693447,Female
38,2,2006,43.33319871,Female
38,2,2007,43.12308897,Female
38,2,2008,42.9041386,Female
38,2,2009,42.68092512,Female
38,2,2010,42.45987009,Female
38,2,2011,42.23720739,Female
38,2,2012,42.0144988,Female
38,2,2013,41.79243647,Female
38,2,2014,41.57434679,Female
38,2,2015,41.36342679,Female
38,2,2016,41.15240902,Female
38,2,2017,40.94088024,Female
38,2,2018,40.73140284,Female
38,2,2019,40.75851957,Female
38,2,2020,40.7463601,Female
38,2,2021,40.84498578,Female
38,2,2022,40.48439936,Female
38,2,2023,40.51480141,Female
38,2,2024,40.41464751,Female
38,3,1991,0.279,Female
38,3,1992,0.276,Female
38,3,1993,0.287,Female
38,3,1994,0.303,Female
38,3,1995,0.329,Female
38,3,1996,0.324,Female
38,3,1997,0.347,Female
38,3,1998,0.356,Female
38,3,1999,0.377,Female
38,3,2000,0.404,Female
38,3,2001,0.414,Female
38,3,2002,0.416,Female
38,3,2003,0.408,Female
38,3,2004,0.393,Female
38,3,2005,0.396,Female
38,3,2006,0.429,Female
38,3,2007,0.496,Female
38,3,2008,0.542,Female
38,3,2009,0.551,Female
38,3,2010,0.546,Female
38,3,2011,0.57,Female
38,3,2012,0.576,Female
38,3,2013,0.611,Female
38,3,2014,0.612,Female
38,3,2015,0.644,Female
38,3,2016,0.694,Female
38,3,2017,0.742,Female
38,3,2018,0.762,Female
38,3,2019,0.734,Female
38,3,2020,1.029,Female
38,3,2021,1.055,Female
38,3,2022,0.746,Female
38,3,2023,0.734,Female
38,3,2024,0.744,Female
38,4,1991,1.014,Male
38,4,1992,0.999,Male
38,4,1993,1.053,Male
38,4,1994,1.054,Male
38,4,1995,1.103,Male
38,4,1996,1.019,Male
38,4,1997,1.051,Male
38,4,1998,1.032,Male
38,4,1999,1.057,Male
38,4,2000,1.102,Male
38,4,2001,1.086,Male
38,4,2002,1.049,Male
38,4,2003,0.987,Male
38,4,2004,0.913,Male
38,4,2005,0.895,Male
38,4,2006,0.949,Male
38,4,2007,1.091,Male
38,4,2008,1.18,Male
38,4,2009,1.17,Male
38,4,2010,1.123,Male
38,4,2011,1.149,Male
38,4,2012,1.134,Male
38,4,2013,1.189,Male
38,4,2014,1.161,Male
38,4,2015,1.207,Male
38,4,2016,1.293,Male
38,4,2017,1.375,Male
38,4,2018,1.391,Male
38,4,2019,1.324,Male
38,4,2020,2.174,Male
38,4,2021,1.889,Male
38,4,2022,1.333,Male
38,4,2023,1.306,Male
38,4,2024,1.322,Male
38,5,1960,3049838,
38,5,1961,3111947,
38,5,1962,3175598,
38,5,1963,3240905,
38,5,1964,3307479,
38,5,1965,3374220,
38,5,1966,3440903,
38,5,1967,3508512,
38,5,1968,3578231,
38,5,1969,3651113,
38,5,1970,3727828,
38,5,1971,3807316,
38,5,1972,3893252,
38,5,1973,3985909,
38,5,1974,4078356,
38,5,1975,4167234,
38,5,1976,4251297,
38,5,1977,4331667,
38,5,1978,4411366,
38,5,1979,4505384,
38,5,1980,4515453,
38,5,1981,4520959,
38,5,1982,4738483,
38,5,1983,4979130,
38,5,1984,5045145,
38,5,1985,5096269,
38,5,1986,5251069,
38,5,1987,5438309,
38,5,1988,5625602,
38,5,1989,5819586,
38,5,1990,5982833,
38,5,1991,6205676,
38,5,1992,6474656,
38,5,1993,6629146,
38,5,1994,6783450,
38,5,1995,7089064,
38,5,1996,7410108,
38,5,1997,7670366,
38,5,1998,7938840,
38,5,1999,8222705,
38,5,2000,8512093,
38,5,2001,8804124,
38,5,2002,9116192,
38,5,2003,9487833,
38,5,2004,9920036,
38,5,2005,10328092,
38,5,2006,10706424,
38,5,2007,11081660,
38,5,2008,11476296,
38,5,2009,11893754,
38,5,2010,12312575,
38,5,2011,12754997,
38,5,2012,13210998,
38,5,2013,13691079,
38,5,2014,14188678,
38,5,2015,14647621,
38,5,2016,15114655,
38,5,2017,15622759,
38,5,2018,16156531,
38,5,2019,16685223,
38,5,2020,17224679,
38,5,2021,17828273,
38,5,2022,18455316,
38,5,2023,19319064,
38,6,1990,2283052,
38,6,1991,2369333,
38,6,1992,2477814,
38,6,1993,2514530,
38,6,1994,2527214,
38,6,1995,2636467,
38,6,1996,2743008,
38,6,1997,2800176,
38,6,1998,2864476,
38,6,1999,2940091,
38,6,2000,3012805,
38,6,2001,3080214,
38,6,2002,3158872,
38,6,2003,3273492,
38,6,2004,3419195,
38,6,2005,3541960,
38,6,2006,3639849,
38,6,2007,3732926,
38,6,2008,3836518,
38,6,2009,3946011,
38,6,2010,4047417,
38,6,2011,4160410,
38,6,2012,4278285,
38,6,2013,4404608,
38,6,2014,4536040,
38,6,2015,4641540,
38,6,2016,4749824,
38,6,2017,4877709,
38,6,2018,5014610,
38,6,2019,5188027,
38,6,2020,5320890,
38,6,2021,5540827,
38,6,2022,5881552,
38,6,2023,6221467,
38,6,2024,6599919,
38,7,1984,20.25089606,
38,7,1985,5.153999006,
